2020-05-06 19:45:00.941 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330 - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-06 22:50:20.129 [main] DEBUG c.hyl.graduation.project_ui.dao.AwardsDao.initInfo:159 - <==      Total: 0
2020-05-06 22:50:20.304 [main] INFO  o.s.test.context.transaction.TransactionContext:139 - Rolled back transaction for test: [DefaultTestContext@1b66c0fb testClass = ProjectUiApplicationTests, testInstance = cuit.hyl.graduation.project_ui.ProjectUiApplicationTests@2fcffc05, testMethod = contextLoads@ProjectUiApplicationTests, testException = [null], mergedContextConfiguration = [WebMergedContextConfiguration@3e0e1046 testClass = ProjectUiApplicationTests, locations = '{}', classes = '{class cuit.hyl.graduation.project_ui.UiApplication}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{org.springframework.boot.test.context.SpringBootTestContextBootstrapper=true}', contextCustomizers = set[org.springframework.boot.test.context.filter.ExcludeFilterContextCustomizer@74f0ea28, org.springframework.boot.test.json.DuplicateJsonObjectContextCustomizerFactory$DuplicateJsonObjectContextCustomizer@3349e9bb, org.springframework.boot.test.mock.mockito.MockitoContextCustomizer@0, org.springframework.boot.test.web.client.TestRestTemplateContextCustomizer@48f2bd5b, org.springframework.boot.test.autoconfigure.properties.PropertyMappingContextCustomizer@0, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverContextCustomizerFactory$Customizer@2d3379b4], resourceBasePath = 'src/main/webapp', contextLoader = 'org.springframework.boot.test.context.SpringBootContextLoader', parent = [null]], attributes = map['org.springframework.test.context.web.ServletTestExecutionListener.activateListener' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.populatedRequestContextHolder' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.resetRequestContextHolder' -> true]]
2020-05-06 22:50:20.328 [SpringContextShutdownHook] INFO  o.s.cloud.netflix.eureka.InstanceInfoFactory:72 - Setting initial instance status as: STARTING
2020-05-06 22:50:20.334 [SpringContextShutdownHook] INFO  o.s.c.n.e.serviceregistry.EurekaServiceRegistry:65 - Unregistering application UI with eureka with status DOWN
2020-05-06 22:50:20.350 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource:350 - HikariPool-1 - Shutdown initiated...
2020-05-06 22:50:20.367 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource:352 - HikariPool-1 - Shutdown completed.
2020-05-06 22:55:31.682 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330 - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-06 22:55:33.168 [main] INFO  c.h.g.project_ui.ProjectUiApplicationTests:651 - No active profile set, falling back to default profiles: default
2020-05-06 22:55:35.122 [main] WARN  o.springframework.boot.actuate.endpoint.EndpointId:155 - Endpoint ID 'service-registry' contains invalid characters, please migrate to a valid format.
2020-05-06 22:55:35.599 [main] INFO  o.springframework.cloud.context.scope.GenericScope:295 - BeanFactory id=4f0fc26f-4d31-31bf-be76-8b8e78fd41a8
2020-05-06 22:55:36.061 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330 - Bean 'cuit.hyl.graduation.project_ui.service.feign.FastDFSService' of type [org.springframework.cloud.openfeign.FeignClientFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-06 22:55:36.171 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330 - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-06 22:55:36.403 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330 - Bean 'org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration' of type [org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-06 22:55:36.414 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330 - Bean 'objectPostProcessor' of type [org.springframework.security.config.annotation.configuration.AutowireBeanFactoryObjectPostProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-06 22:55:36.420 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330 - Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@534762ed' of type [org.springframework.security.oauth2.provider.expression.OAuth2MethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-06 22:55:36.436 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330 - Bean 'org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration' of type [org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-06 22:55:36.449 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330 - Bean 'org.springframework.security.config.annotation.method.configuration.Jsr250MetadataSourceConfiguration' of type [org.springframework.security.config.annotation.method.configuration.Jsr250MetadataSourceConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-06 22:55:36.456 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330 - Bean 'jsr250MethodSecurityMetadataSource' of type [org.springframework.security.access.annotation.Jsr250MethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-06 22:55:36.465 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330 - Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-06 22:55:36.511 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330 - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-06 22:55:37.811 [main] WARN  com.netflix.config.sources.URLConfigurationSource:121 - No URLs will be polled as dynamic configuration sources.
2020-05-06 22:55:37.812 [main] INFO  com.netflix.config.sources.URLConfigurationSource:122 - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-05-06 22:55:37.837 [main] INFO  com.netflix.config.DynamicPropertyFactory:281 - DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@54bc3bcf
2020-05-06 22:55:40.630 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver:58 - Exposing 2 endpoint(s) beneath base path '/actuator'
2020-05-06 22:55:41.976 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping:69 - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2020-05-06 22:55:42.560 [main] WARN  com.netflix.config.sources.URLConfigurationSource:121 - No URLs will be polled as dynamic configuration sources.
2020-05-06 22:55:42.561 [main] INFO  com.netflix.config.sources.URLConfigurationSource:122 - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-05-06 22:55:43.744 [main] INFO  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration:86 - 

Using generated security password: c23f484b-0b45-4ea9-b9df-5d3aec79dd73

2020-05-06 22:55:44.620 [main] INFO  o.s.security.web.DefaultSecurityFilterChain:43 - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@63c163e1, org.springframework.security.web.context.SecurityContextPersistenceFilter@6693818c, org.springframework.security.web.header.HeaderWriterFilter@24888d8b, org.springframework.security.web.authentication.logout.LogoutFilter@3d01b609, org.springframework.security.oauth2.provider.authentication.OAuth2AuthenticationProcessingFilter@11fb1691, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4281a26f, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3f267e1b, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3da55998, org.springframework.security.web.session.SessionManagementFilter@1832b0f6, org.springframework.security.web.access.ExceptionTranslationFilter@493250cf, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@68fc1e7f]
2020-05-06 22:55:48.401 [main] WARN  o.s.c.l.c.BlockingLoadBalancerClientAutoConfiguration$BlockingLoadBalancerClientRibbonWarnLogger:106 - You already have RibbonLoadBalancerClient on your classpath. It will be used by default. As Spring Cloud Ribbon is in maintenance mode. We recommend switching to BlockingLoadBalancerClient instead. In order to use it, set the value of `spring.cloud.loadbalancer.ribbon.enabled` to `false` or remove spring-cloud-starter-netflix-ribbon from your project.
2020-05-06 22:55:48.577 [main] WARN  o.s.c.l.c.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger:81 - Spring Cloud LoadBalancer is currently working with default default cache. You can switch to using Caffeine cache, by adding it to the classpath.
2020-05-06 22:55:48.662 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper:160 - Context refreshed
2020-05-06 22:55:48.704 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper:163 - Found 1 custom documentation plugin(s)
2020-05-06 22:55:48.781 [main] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner:41 - Scanning for api listing references
2020-05-06 22:55:49.374 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator:40 - Generating unique operation named: queryInitInfoUsingGET_1
2020-05-06 22:55:49.383 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator:40 - Generating unique operation named: deleteItemUsingDELETE_1
2020-05-06 22:55:49.387 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator:40 - Generating unique operation named: initInfoUsingPOST_1
2020-05-06 22:55:49.393 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator:40 - Generating unique operation named: insertItemUsingPOST_1
2020-05-06 22:55:49.402 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator:40 - Generating unique operation named: updateItemUsingPOST_1
2020-05-06 22:55:49.422 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator:40 - Generating unique operation named: exportExcelUsingPOST_1
2020-05-06 22:55:49.430 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator:40 - Generating unique operation named: importExcelUsingPOST_1
2020-05-06 22:55:49.436 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator:40 - Generating unique operation named: initInfoUsingPOST_2
2020-05-06 22:55:49.448 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator:40 - Generating unique operation named: queryAllUsingGET_1
2020-05-06 22:55:49.457 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator:40 - Generating unique operation named: initInfoUsingPOST_3
2020-05-06 22:55:49.567 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator:40 - Generating unique operation named: deleteItemUsingDELETE_2
2020-05-06 22:55:49.572 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator:40 - Generating unique operation named: insertItemUsingPOST_2
2020-05-06 22:55:49.593 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator:40 - Generating unique operation named: queryAllUsingGET_2
2020-05-06 22:55:49.699 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator:40 - Generating unique operation named: queryAllVersionUsingGET_1
2020-05-06 22:55:49.706 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator:40 - Generating unique operation named: queryByVersionUsingGET_1
2020-05-06 22:55:49.712 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator:40 - Generating unique operation named: queryInitInfoUsingGET_2
2020-05-06 22:55:49.717 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator:40 - Generating unique operation named: updateItemUsingPOST_2
2020-05-06 22:55:49.783 [main] INFO  c.h.g.project_ui.ProjectUiApplicationTests:61 - Started ProjectUiApplicationTests in 20.924 seconds (JVM running for 23.166)
2020-05-06 22:55:49.896 [main] INFO  com.zaxxer.hikari.HikariDataSource:110 - HikariPool-1 - Starting...
2020-05-06 22:55:50.194 [main] INFO  com.zaxxer.hikari.HikariDataSource:123 - HikariPool-1 - Start completed.
2020-05-06 22:55:50.874 [main] INFO  o.s.test.context.transaction.TransactionContext:107 - Began transaction (1) for test context [DefaultTestContext@636e8cc testClass = ProjectUiApplicationTests, testInstance = cuit.hyl.graduation.project_ui.ProjectUiApplicationTests@2fb24ad8, testMethod = contextLoads@ProjectUiApplicationTests, testException = [null], mergedContextConfiguration = [WebMergedContextConfiguration@f79a760 testClass = ProjectUiApplicationTests, locations = '{}', classes = '{class cuit.hyl.graduation.project_ui.UiApplication}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{org.springframework.boot.test.context.SpringBootTestContextBootstrapper=true}', contextCustomizers = set[org.springframework.boot.test.context.filter.ExcludeFilterContextCustomizer@4fa1c212, org.springframework.boot.test.json.DuplicateJsonObjectContextCustomizerFactory$DuplicateJsonObjectContextCustomizer@f627d13, org.springframework.boot.test.mock.mockito.MockitoContextCustomizer@0, org.springframework.boot.test.web.client.TestRestTemplateContextCustomizer@329dbdbf, org.springframework.boot.test.autoconfigure.properties.PropertyMappingContextCustomizer@0, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverContextCustomizerFactory$Customizer@5a37d3ed], resourceBasePath = 'src/main/webapp', contextLoader = 'org.springframework.boot.test.context.SpringBootContextLoader', parent = [null]], attributes = map['org.springframework.test.context.web.ServletTestExecutionListener.activateListener' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.populatedRequestContextHolder' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.resetRequestContextHolder' -> true]]; transaction manager [org.springframework.jdbc.datasource.DataSourceTransactionManager@1db7a4ae]; rollback [true]
2020-05-06 22:58:51.966 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool:787 - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=3m1s669ms320µs400ns).
2020-05-06 22:58:52.151 [main] DEBUG c.h.g.project_ui.dao.BasicInfoDao.queryByPeopleId:159 - ==>  Preparing: select ID, NAME, NICK_NAME, SEX, BIRTHDAY, POLITICAL_STATUS, AGE, HOMETOWN, AVATAT_URL, PHONE, FAX, EMAIL, QQ, WECHAT, BLOG, POST_CODE, ADDRESS, DEPARTMENT, DEGREE, SUBJECT, POSITION, JOB_TITLE, INTRODUCTION, RESEARCH_AREAS, UNIT_ID, SCHOOL_ID, PEOPLE_ID from graduation_ui.basic_info where PEOPLE_ID = ? AND VERSION = ? order by TIME desc 
2020-05-06 22:58:52.483 [main] DEBUG c.h.g.project_ui.dao.BasicInfoDao.queryByPeopleId:159 - ==> Parameters: 1(Long), 0(Long)
2020-05-06 22:58:52.798 [main] DEBUG c.h.g.project_ui.dao.BasicInfoDao.queryByPeopleId:159 - <==      Total: 1
2020-05-06 22:59:03.343 [main] DEBUG c.h.g.project_ui.dao.BasicInfoDao.insertInitInfo:159 - ==>  Preparing: INSERT INTO graduation_ui.basic_info ( ID, NAME, NICK_NAME, BIRTHDAY, POLITICAL_STATUS, AGE, HOMETOWN, PHONE, FAX, EMAIL, QQ, BLOG, POST_CODE, ADDRESS, DEPARTMENT, DEGREE, SUBJECT, POSITION, JOB_TITLE, INTRODUCTION, RESEARCH_AREAS, UNIT_ID, SCHOOL_ID, PEOPLE_ID, VERSION ) values ( ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? ) 
2020-05-06 22:59:03.409 [main] DEBUG c.h.g.project_ui.dao.BasicInfoDao.insertInitInfo:159 - ==> Parameters: 707728140814389248(Long), 菜虚堃(String), 练习生(String), 1998-03-16 08:00:00.0(Timestamp), 党员(String), 21(Integer), 四川成都(String), 15223654862(String),  0451-86402323(String), 2963487848@qq.com(String), 2546615650(String), https://element.eleme.cn/#/zh-CN(String), 610000(String), 长安城长安路110号(String), 航天学院(String), 博士(String),  力学(String), 教授(String), 博士生导师(String), 张鲁，博士，副研究员，硕士生导师。主要研究领域：多自由度磁悬浮平面电机及相关技术、直线电机及相关技术、磁悬浮相关技术、高速电机系统等；在《IEEE Transactions on Magnetics》、《Journal of Applied Physics》、《Energies》、《中国电机工程学报》、《电工技术学报》等国内外学术刊物上发表论文40余篇，其中SCI/EI检索28篇；获授权国家发明专利36项；美国发明专利2项；获教育部技术发明二等奖1项；以负责人或主要参与人身份主持、参与国家自然科学基金、国家自然科学基金重点项目、国家科技重大专项、中国博士后基金特别资助项目、中国博士后基金面上项目、黑龙江省自然科学基金等项目20多项。(String), 自动控制理论(网络化控制、多智能体系统、鲁棒与智能控制)

信号处理、图像处理、模式识别

自动光学检测(AOI: Automatic Optical Inspection)

光机电一体化技术(高速高精度运动控制、贴片机、视觉伺服)

机器人智能系统(面向复杂任务的工业机器人、机器人智能工艺系统、智能人机交互技术)(String), 1(Integer), 10621(Integer), 1(Long), 11111111111111111(Long)
2020-05-06 22:59:03.417 [main] DEBUG c.h.g.project_ui.dao.BasicInfoDao.insertInitInfo:159 - <==    Updates: 1
2020-05-06 22:59:17.693 [main] DEBUG c.h.g.project_ui.dao.EducationDao.queryInitInfo:159 - ==>  Preparing: select ID, SCHOOLE, DEGREE, SUBJECT, START_TIME, END_TIME, PEOPLE_ID, VERSION from graduation_ui.education where PEOPLE_ID = ? AND VERSION = ? order by START_TIME desc 
2020-05-06 22:59:17.697 [main] DEBUG c.h.g.project_ui.dao.EducationDao.queryInitInfo:159 - ==> Parameters: 1(Long), 0(Long)
2020-05-06 22:59:17.708 [main] DEBUG c.h.g.project_ui.dao.EducationDao.queryInitInfo:159 - <==      Total: 3
2020-05-06 22:59:28.138 [main] DEBUG c.h.g.project_ui.dao.EducationDao.insertForeach:159 - ==>  Preparing: INSERT INTO graduation_ui.education (ID, SCHOOLE, DEGREE, SUBJECT, START_TIME, END_TIME, PEOPLE_ID, VERSION) VALUES ( ?, ?, ?, ?, ?, ?, ?, ? ) , ( ?, ?, ?, ?, ?, ?, ?, ? ) , ( ?, ?, ?, ?, ?, ?, ?, ? ) 
2020-05-06 22:59:28.164 [main] DEBUG c.h.g.project_ui.dao.EducationDao.insertForeach:159 - ==> Parameters: 707728240370388992(Long), 哈尔滨工业大学(String), 博士研究生(String), 电机与电器专业(String), 2003-08-09 08:00:00.0(Timestamp), 2004-06-08 08:00:00.0(Timestamp), 1(Long), 11111111111111111(Long), 707728257172770816(Long), 哈尔滨工业大学(String), 硕士研究生(String), 电机与电器专业(String), 1998-09-06 08:00:00.0(Timestamp), 2002-06-05 08:00:00.0(Timestamp), 1(Long), 11111111111111111(Long), 707728264462471168(Long), 哈尔滨工业大学(String), 大学本科(String), 电机专业(String), 1994-07-02 08:00:00.0(Timestamp), 1998-07-02 08:00:00.0(Timestamp), 1(Long), 11111111111111111(Long)
2020-05-06 22:59:28.201 [main] DEBUG c.h.g.project_ui.dao.EducationDao.insertForeach:159 - <==    Updates: 3
2020-05-06 22:59:28.308 [main] DEBUG c.h.g.project_ui.dao.WorkDao.queryInitInfo:159 - ==>  Preparing: select ID, POSITION, WORK_UNIT, COLLEGE, SUBJECT, START_TIME, END_TIME, PEOPLE_ID, VERSION from graduation_ui.work where PEOPLE_ID = ? AND VERSION = ? order by START_TIME desc 
2020-05-06 22:59:28.312 [main] DEBUG c.h.g.project_ui.dao.WorkDao.queryInitInfo:159 - ==> Parameters: 1(Long), 11111111111111111(Long)
2020-05-06 22:59:28.342 [main] DEBUG c.h.g.project_ui.dao.WorkDao.queryInitInfo:159 - <==      Total: 0
2020-05-06 22:59:28.826 [main] DEBUG c.h.g.project_ui.dao.FamilyBaseDao.initInfo:159 - ==>  Preparing: select ID, POPULATION, ADDRESS, PEOPLE_ID, UPLOAD_TIME from graduation_ui.family_base where PEOPLE_ID = ? AND VERSION = ? order by UPLOAD_TIME desc 
2020-05-06 22:59:28.830 [main] DEBUG c.h.g.project_ui.dao.FamilyBaseDao.initInfo:159 - ==> Parameters: 1(Long), 11111111111111111(Long)
2020-05-06 22:59:28.836 [main] DEBUG c.h.g.project_ui.dao.FamilyBaseDao.initInfo:159 - <==      Total: 0
2020-05-06 22:59:29.228 [main] DEBUG c.h.g.project_ui.dao.TeachingDao.initTeach:159 - ==>  Preparing: select ID, RESEARCH, RESOURCES, CLASS_INFO, ACHIEVEMENTS, PEOPLE_ID, UPLOAD_TIME from graduation_ui.teaching where PEOPLE_ID = ? AND VERSION = ? order by UPLOAD_TIME desc 
2020-05-06 22:59:29.233 [main] DEBUG c.h.g.project_ui.dao.TeachingDao.initTeach:159 - ==> Parameters: 1(Long), 11111111111111111(Long)
2020-05-06 22:59:29.241 [main] DEBUG c.h.g.project_ui.dao.TeachingDao.initTeach:159 - <==      Total: 0
2020-05-06 22:59:29.651 [main] DEBUG c.h.graduation.project_ui.dao.ResearchDao.initInfo:159 - ==>  Preparing: select ID, RESEARCH_AREAS, THESIS_RESULTS, PATENT, ACHIEVEMENTS, RESEARCH_PROJECTS, RESEARCH_TEAM, PEOPLE_ID, UPLOAD_TIME from graduation_ui.research where PEOPLE_ID = ? AND VERSION = ? order by UPLOAD_TIME desc 
2020-05-06 22:59:29.657 [main] DEBUG c.h.graduation.project_ui.dao.ResearchDao.initInfo:159 - ==> Parameters: 1(Long), 11111111111111111(Long)
2020-05-06 22:59:29.665 [main] DEBUG c.h.graduation.project_ui.dao.ResearchDao.initInfo:159 - <==      Total: 0
2020-05-06 22:59:30.083 [main] DEBUG c.hyl.graduation.project_ui.dao.AwardsDao.initInfo:159 - ==>  Preparing: select ID, ACADEMIC_HONORS, SCIENTIFIC_AWARDS, OTHER_AWARDS, HONORARY_TITLE, HONOR_WALL, PEOPLE_ID, UPLOAD_TIME from graduation_ui.awards where PEOPLE_ID = ? AND VERSION = ? order by UPLOAD_TIME desc 
2020-05-06 22:59:30.087 [main] DEBUG c.hyl.graduation.project_ui.dao.AwardsDao.initInfo:159 - ==> Parameters: 1(Long), 11111111111111111(Long)
2020-05-06 22:59:30.094 [main] DEBUG c.hyl.graduation.project_ui.dao.AwardsDao.initInfo:159 - <==      Total: 0
2020-05-06 22:59:41.145 [main] INFO  o.s.test.context.transaction.TransactionContext:139 - Rolled back transaction for test: [DefaultTestContext@636e8cc testClass = ProjectUiApplicationTests, testInstance = cuit.hyl.graduation.project_ui.ProjectUiApplicationTests@2fb24ad8, testMethod = contextLoads@ProjectUiApplicationTests, testException = [null], mergedContextConfiguration = [WebMergedContextConfiguration@f79a760 testClass = ProjectUiApplicationTests, locations = '{}', classes = '{class cuit.hyl.graduation.project_ui.UiApplication}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{org.springframework.boot.test.context.SpringBootTestContextBootstrapper=true}', contextCustomizers = set[org.springframework.boot.test.context.filter.ExcludeFilterContextCustomizer@4fa1c212, org.springframework.boot.test.json.DuplicateJsonObjectContextCustomizerFactory$DuplicateJsonObjectContextCustomizer@f627d13, org.springframework.boot.test.mock.mockito.MockitoContextCustomizer@0, org.springframework.boot.test.web.client.TestRestTemplateContextCustomizer@329dbdbf, org.springframework.boot.test.autoconfigure.properties.PropertyMappingContextCustomizer@0, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverContextCustomizerFactory$Customizer@5a37d3ed], resourceBasePath = 'src/main/webapp', contextLoader = 'org.springframework.boot.test.context.SpringBootContextLoader', parent = [null]], attributes = map['org.springframework.test.context.web.ServletTestExecutionListener.activateListener' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.populatedRequestContextHolder' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.resetRequestContextHolder' -> true]]
2020-05-06 22:59:41.178 [SpringContextShutdownHook] INFO  o.s.cloud.netflix.eureka.InstanceInfoFactory:72 - Setting initial instance status as: STARTING
2020-05-06 22:59:41.182 [SpringContextShutdownHook] INFO  o.s.c.n.e.serviceregistry.EurekaServiceRegistry:65 - Unregistering application UI with eureka with status DOWN
2020-05-06 22:59:41.199 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource:350 - HikariPool-1 - Shutdown initiated...
2020-05-06 22:59:41.220 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource:352 - HikariPool-1 - Shutdown completed.
2020-05-06 23:00:04.772 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330 - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-06 23:00:06.231 [main] INFO  c.h.g.project_ui.ProjectUiApplicationTests:651 - No active profile set, falling back to default profiles: default
2020-05-06 23:00:08.186 [main] WARN  o.springframework.boot.actuate.endpoint.EndpointId:155 - Endpoint ID 'service-registry' contains invalid characters, please migrate to a valid format.
2020-05-06 23:00:08.618 [main] INFO  o.springframework.cloud.context.scope.GenericScope:295 - BeanFactory id=4f0fc26f-4d31-31bf-be76-8b8e78fd41a8
2020-05-06 23:00:09.093 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330 - Bean 'cuit.hyl.graduation.project_ui.service.feign.FastDFSService' of type [org.springframework.cloud.openfeign.FeignClientFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-06 23:00:09.217 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330 - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-06 23:00:09.462 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330 - Bean 'org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration' of type [org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-06 23:00:09.473 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330 - Bean 'objectPostProcessor' of type [org.springframework.security.config.annotation.configuration.AutowireBeanFactoryObjectPostProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
